ticker,company,trade_date,margin_balance,margin_change,short_balance,short_change,margin_ratio,alert
2344,華邦電子,2026-03-09,127380.0,-10499.0,6.0,1122392.0,21230.0,⚠️ 資券比過高
2408,南亞科技,2026-03-09,114014.0,-887.0,2.0,772612.0,57007.0,⚠️ 資券比過高
